id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5653347,Modern Bedroom in Architect's House,29300500,Lucas,,King,45.55920437230768,-122.65199039965118,Private room,69,1,21,2015-12-13,2.32,1,352
4358403,Guest Room in the Heart of Alberta,6834395,Mary,,King,45.561496421918456,-122.6546809892465,Private room,80,1,20,2015-06-20,1.41,2,61
450660,Perfectly Cozy Alberta Arts Room,2236909,Shane,,King,45.561741073595265,-122.65817243991002,Private room,36,7,43,2015-12-12,1.06,6,117
4931983,RENOVATED 2014 INNER-PORTLAND HOUSE,25407475,,,King,45.55024069623863,-122.65989192255437,Entire home/apt,150,30,1,2015-06-02,0.14,1,306
2340133,"Bright, colourful, w/hot tub",2052044,Charrese,,Vernon,45.5654159510412,-122.64984826082483,Private room,80,2,52,2015-10-20,2.42,2,328
187677,Let It Bee,828654,Rochelle,,Vernon,45.55856138335167,-122.64733296344339,Shared room,45,1,18,2015-10-16,0.38,5,317
6854734,Cozy room in beautiful Alberta Arts,3964256,Emily,,Vernon,45.562193796076606,-122.65511363052832,Private room,50,1,14,2015-10-28,2.16,1,88
8672492,Cozy room just off NE Alberta St.,17016199,Carson,,Vernon,45.56072451210348,-122.6499256356935,Private room,49,2,2,2015-12-01,1.11,1,196
4482267,Charming house near Alberta St,4636393,,,Vernon,45.56221103268209,-122.6535417603993,Entire home/apt,295,4,7,2015-12-01,0.53,1,158
173522,The Bodhi Tree,828654,,,Vernon,45.55818544671899,-122.64775497123809,Private room,49,30,96,2015-11-04,1.79,5,316
9073738,The Loft - Upper,828654,Rochelle,,Vernon,45.5598401547173,-122.6485249043476,Shared room,28,2,1,2015-10-27,0.45,5,330
335414,The Loft,828654,Rochelle,,Vernon,45.560018687922614,-122.64884840824661,Private room,50,1,92,2015-12-13,2.00,5,318
2722037,Fabulous Concordia/Alberta Arts ,3731548,Amy,,Vernon,45.56240920517441,-122.6429042143639,Private room,100,2,48,2015-10-20,2.55,1,364
4006946,Portland - Alberta Arts District,124293,Angela,,Vernon,45.56006709413818,-122.6485161883426,Private room,78,1,34,2015-10-13,2.12,1,365
2959808,Alberta Arts Private Suite,15107391,Mariah And Yshai,,Vernon,45.56622498687237,-122.65187017151632,Private room,70,2,76,2015-12-22,3.89,1,352
9713529,"Beautiful Craftsman, Alberta Arts",231696,Octavio,,Vernon,45.56097938841652,-122.64535553769073,Entire home/apt,225,5,0,,,1,7
374649,Inn Alberta Arts Share Room,828654,Rochelle,,Vernon,45.55981482151385,-122.64908819789609,Shared room,25,2,40,2015-11-19,0.87,5,331
1030587,Alberta Arts Community Private Room,828654,Rochelle,,Vernon,45.55912872143635,-122.64842612166942,Private room,39,7,10,2013-09-19,0.32,5,60
2980367,Beautiful NE Portland Home w/yard,14747599,Dawn,,Vernon,45.56571570838617,-122.6472295222386,Entire home/apt,101,1,2,2015-09-13,0.12,1,90
3120271,Cute Alberta Arts Apartment,6264322,Jackie,,Vernon,45.562213475549676,-122.65119655220732,Entire home/apt,119,1,21,2015-11-28,1.23,3,281
3899124,Alberta Arts 1 Bedroom Suite,9494168,Sue,,Vernon,45.56283447223797,-122.6448930579744,Entire home/apt,80,2,30,2015-11-29,2.00,1,319
8716007,Cozy Tiny House Alberta/Woodlawn,21059077,Mary And Gebhard,,Vernon,45.56507130388104,-122.64934787899156,Entire home/apt,95,1,13,2015-12-14,5.20,1,345
966314,"Mid-Century, Alberta Arts, HotTub",3240988,James & Jes,,Vernon,45.563275013711994,-122.65263181276717,Entire home/apt,120,2,5,2015-12-01,0.16,1,130
6880813,Alberta Arts Craftsman,19201,Dan,,Vernon,45.56004314004567,-122.64678419214384,Entire home/apt,150,2,13,2015-12-27,2.04,1,335
335267,Inn Alberta Arts Haven,828654,Rochelle,,Vernon,45.55827497332855,-122.64803365129595,Shared room,25,2,105,2015-12-16,2.22,5,320
187797,The Song Bird,828654,,,Vernon,45.55972850161043,-122.64750051591231,Private room,45,30,61,2015-11-12,1.15,5,270
203591,Let It Bee 2,828654,,,Vernon,45.55826166916018,-122.64909546811211,Shared room,26,30,50,2015-11-08,0.95,5,308
3676522,Beautiful home in heart of Alberta,2852653,Carlos,,Vernon,45.56143009298257,-122.64688041043371,Entire home/apt,150,2,14,2015-10-19,0.83,2,365
6559996,Beautiful Apt. Right off of Alberta,6264322,Jackie,,Vernon,45.56198262080548,-122.65019403348414,Entire home/apt,119,1,25,2015-12-18,4.93,3,358
374810,Let It Bee Room,828654,Rochelle,,Vernon,45.55918891354669,-122.64876416931642,Shared room,26,7,34,2015-10-26,0.75,5,313
801318,Amazing & modern for large groups,1150082,Michelle,,Vernon,45.559878752918735,-122.65005437446075,Entire home/apt,250,1,48,2015-12-29,1.30,4,268
8395980,Mid Century Room near Alberta Arts,10106234,Colin + Sarah,,Vernon,45.560272944489306,-122.64354454440547,Private room,74,2,0,,,1,346
374675,Thrive in Alberta Community Home!,828654,,,Vernon,45.55836907025277,-122.64808061750132,Shared room,25,30,42,2015-09-05,0.91,5,327
374664,Private Room Alberta Arts Community,828654,Rochelle,,Vernon,45.55997778829632,-122.64851419470796,Private room,39,7,24,2013-11-01,0.58,5,75
2660141,"Portland Bungalow, A Happy House ",2723562,Judy,,Vernon,45.56436383543923,-122.64789868969517,Private room,82,2,57,2015-10-12,3.18,1,365
9156361,The Breitenbush - 2,828654,Rochelle,,Vernon,45.559093646531664,-122.64885523344788,Shared room,25,2,0,,,5,272
9073568,The Loft - Lower,828654,Rochelle,,Vernon,45.55842224257857,-122.64724776068242,Shared room,26,3,1,2015-11-05,0.52,5,287
3126026,Especially Spacious Loft Alb. Arts,15879385,Larry,,Vernon,45.56486931094801,-122.64796639068838,Private room,57,1,37,2015-10-27,2.00,3,244
9867945,New 1 bedroom cottage near Alberta,37833558,Kelley,,Vernon,45.56563122177872,-122.646875310012,Entire home/apt,59,1,0,,,4,244
9073223,Inn Alberta Arts!,828654,Rochelle,,Vernon,45.55953552394168,-122.64862101187245,Shared room,25,2,1,2015-11-14,0.61,5,331
4623759,Serene Alberta Arts Garden Casita.,15693905,Susan,,Vernon,45.558005873865646,-122.64756073114671,Private room,85,1,0,,,1,300
3363271,Beautiful and bright room - Alberta,2852653,Carlos,,Vernon,45.56031890066819,-122.64684767400375,Private room,90,1,24,2015-11-16,1.34,2,365
9072979,Inn Alberta Arts Oasis,828654,Rochelle,,Vernon,45.55993389095146,-122.64716672315636,Shared room,25,2,3,2015-12-15,1.36,5,331
9284993,Modern luxury in a 1909 Craftsman,573039,Shoshana,,Vernon,45.55786821584627,-122.64726867985506,Entire home/apt,150,1,1,2015-11-19,0.68,2,40
59425,Beautiful Alberta Arts Basement Apt,285416,Pauly & Myra,,Vernon,45.56180532625343,-122.65096864956254,Entire home/apt,95,2,11,2012-11-16,0.20,1,365
355304,Inn Alberta Arts Welcome Home!,828654,Rochelle,,Vernon,45.55822781793012,-122.64883035010025,Shared room,25,2,73,2015-12-06,1.58,5,294
8974083,Colorful Alberta Arts District Home,4609035,Wendi,,Vernon,45.5616873069398,-122.64863155573141,Entire home/apt,83,2,3,2015-12-06,2.20,1,271
355324,Inn Alberta Arts Adventure,828654,Rochelle,,Vernon,45.55806201917701,-122.64765539507727,Shared room,25,2,58,2015-12-22,1.26,5,331
4639240,NE PDX Urban Oasis,5676565,Angie & Matt,,Vernon,45.56292415211662,-122.65298279636671,Private room,58,1,0,,,1,365
4622783,Cottage in Alberta Arts District,23942166,Paula,,Vernon,45.5606900641189,-122.6469151686793,Entire home/apt,90,1,127,2015-12-27,9.57,2,338
6900132,Cutie's Boulder,36157489,Alfred,,Vernon,45.565776783449344,-122.64931397535624,Entire home/apt,145,2,19,2015-12-01,3.35,1,166
9136443,Alberta Garden Eco-Cabin B-1,47573104,,,Vernon,45.5587733755861,-122.6435042206564,Entire home/apt,65,2,7,2015-11-27,3.50,1,33
813323,Quintessential Inn Alberta Arts!,828654,Rochelle,,Vernon,45.558142654553954,-122.6493705237288,Entire home/apt,450,2,37,2015-10-18,1.01,5,256
1018584,Cozy Bedroom in Alberta Arts Dist.,296928,Tree Marie,,Vernon,45.56434962835754,-122.64765872426695,Private room,75,2,22,2015-10-18,2.26,1,365
6646364,Alberta Arts Garden Apartment!,23942166,Paula,,Vernon,45.559024823262334,-122.6468126628673,Entire home/apt,143,1,7,2015-12-21,1.78,2,351
2426834,Sunny Alberta Area bedroom/office!,142363,Emiliano,,Vernon,45.5631149686258,-122.65446419030053,Private room,40,2,7,2015-12-07,1.65,2,170
7087962,Alberta Arts/Dekum Craftsman,222293,Kate And Kev,,Vernon,45.56466015197238,-122.6539011825301,Private room,59,2,16,2015-12-07,3.36,1,282
7226596,Basement Bedroom in Artsy Bungalow,37833558,Kelley,,Vernon,45.56597782016323,-122.64878384911012,Private room,54,1,5,2015-09-01,0.87,4,209
7422744,Full Bedroom in Artsy NE Bungalow,37833558,Kelley,,Vernon,45.5660458718373,-122.64647677297206,Private room,50,1,6,2015-09-09,1.12,4,212
3961384,New Home,177861,Poz,,Vernon,45.55824680564865,-122.6472686415025,Entire home/apt,110,2,12,2015-09-30,0.75,1,363
7282923,"Beautiful light, bright one level",15879385,Larry,,Vernon,45.564349709100476,-122.64881278548525,Entire home/apt,175,1,5,2015-09-07,0.94,3,213
3197557,Cute Room Right off of Alberta,6264322,Jackie,,Vernon,45.56078932760421,-122.65156220795566,Private room,59,1,109,2015-12-13,5.73,3,358
6794097,Stylish Modern Luxury in NE PDX,11559709,Eric,,Vernon,45.56155360205426,-122.65094570174855,Private room,75,2,17,2015-12-14,4.11,1,350
3490203,Urban Vintage RV Camping,1123631,Amarett,,Vernon,45.561937681468436,-122.64849894294176,Entire home/apt,49,2,14,2015-11-09,0.78,1,365
8670333,Vibrant Room Close to Downtown,44786637,Jackie & Jamie,,Eliot,45.54509475802438,-122.66111664676113,Private room,43,1,1,2015-12-13,1,1,65
6293687,The Oasis in the city,18846362,Malika & Ian,,Eliot,45.536231188539595,-122.66579755628734,Entire home/apt,110,2,22,2015-12-20,4.71,2,347
580155,NE Portland Modern Victorian Duplex,2854451,Julie,,Eliot,45.539721378027714,-122.66250836032485,Entire home/apt,140,4,8,2015-10-31,0.19,1,360
6537203,Modern & Private Urban NE Apartment,11632360,Amy,,Eliot,45.542773092529664,-122.65963407231813,Entire home/apt,88,3,54,2015-12-14,8.22,1,336
5040027,Cozy Home in perfect NE location,5031122,Simon,,Eliot,45.54453011591628,-122.6643134019061,Entire home/apt,90,5,0,,,1,328
748644,NE Antique Charm 1bd Convenient!,3933160,Lucy,,Eliot,45.54462441286596,-122.66314330761628,Entire home/apt,125,2,60,2015-11-21,1.57,1,300
4144590,Contemporary Portland Studio,21500350,Ted,,Eliot,45.54356277278001,-122.66013843802259,Entire home/apt,90,2,36,2015-12-05,2.67,1,179
3884078,Spacious Room with Private Bath,2939402,Stuart,,Eliot,45.54259742399565,-122.6639870697569,Private room,55,3,41,2015-12-24,2.52,2,15
69978,One Bedroom/Outside Sauna!,352812,Santha And Michael,,Eliot,45.53893674997433,-122.6588098712541,Private room,85,3,143,2015-12-14,3.03,1,359
1917542,The Sun House Private Suite,2939402,Stuart,,Eliot,45.54353900373017,-122.66360467337967,Entire home/apt,79,2,105,2015-12-25,4.18,2,156
7939596,Center of Portland in Style,25522998,Tobin,,Eliot,45.53917131372753,-122.65968002830454,Entire home/apt,200,2,18,2015-12-29,4.54,4,307
845311,"CONTEMPORARY URBAN ""GREEN"" CONDO",4413155,,,Eliot,45.54384700065044,-122.66145970564,Entire home/apt,85,3,14,2015-03-27,0.38,1,27
2268627,Eliot Neighborhood Home,5037793,Shara,,Eliot,45.53743706417756,-122.66388549416885,Entire home/apt,150,2,8,2015-11-29,1.19,1,184
7026770,Studio in central NE Portland,13639709,Julia,,Eliot,45.54586600575914,-122.66119294570049,Entire home/apt,70,2,7,2015-11-15,1.27,1,160
3706398,Loft-Williams District,12067296,Tyra,,Eliot,45.537030963718514,-122.66761452046698,Entire home/apt,115,2,74,2015-12-07,4.55,2,167
6180701,Zenden,9691233,Jill,,Eliot,45.53788478417107,-122.66544531297819,Entire home/apt,70,3,9,2015-11-17,1.38,1,244
5335185,Modern Living Mississippi/Alberta,48452,Rubyna,,Eliot,45.546990732540365,-122.66352622501803,Private room,60,1,3,2015-10-18,0.35,1,332
6376040,Large and Light Portland home,5053719,Sophie,,Eliot,45.5456005734426,-122.66315027986506,Entire home/apt,150,2,15,2015-12-29,2.05,1,359
6183383,Brand new listing- Historic home!,25195845,Sam And This Is Amy. We Are Sisters!,,Eliot,45.54187036273489,-122.66521833585107,Entire home/apt,195,1,2,2015-12-22,2,1,19
5716591,Old Portland Home - Modern Monastic,4322400,Grey,,Eliot,45.54652452697554,-122.6641553996574,Entire home/apt,275,1,21,2015-12-14,2.32,1,88
4520491,Spacious Close in NE Portland Apt,19401193,Erin,,Eliot,45.54631559808016,-122.66621418169358,Entire home/apt,72,2,101,2015-12-31,7.35,1,348
3341403,Entire HOUSE in a Great Location,2410278,Donna,,Eliot,45.5435308643531,-122.65948503573333,Entire home/apt,115,1,13,2015-11-18,0.98,2,59
2291626,Private Haven-private bath&entrance,5229526,Jere,,Eliot,45.54326409103805,-122.66565757975863,Private room,70,2,99,2015-12-21,4.55,2,303
6911694,Private Studio Apt. - NE Williams,696722,Jason & Tiffany,,Eliot,45.542370907459514,-122.66416190259238,Entire home/apt,97,2,25,2015-12-09,5.56,1,184
1103529,The Hen House: Private unit in NE ,6060622,Norah,,Eliot,45.54819122574799,-122.66077682380933,Entire home/apt,75,1,99,2015-12-22,3.04,1,274
3240971,Cozy Attic Loft in VintageVictorian,9216300,Ruby,,Eliot,45.54251760121509,-122.66320332933,Private room,58,1,63,2015-12-14,3.30,2,90
8387955,Magic School Bus in PDX,4288364,BriAnne,,Eliot,45.53789186136864,-122.66609216324412,Private room,55,1,3,2015-10-26,1.18,1,365
1777336,"Top floor loft, fireplace, 2 bikes",3289979,Alex & Ida,,Eliot,45.54610236092991,-122.66194608649913,Private room,99,2,138,2015-12-14,5.43,1,157
4623988,Cozy backyard cottage in inner NE,9032075,Ben,,Eliot,45.54019604090949,-122.66144232927832,Entire home/apt,121,2,73,2015-12-17,6.28,1,64
5959285,Stylish  room in close-in victorian,9216300,Ruby,,Eliot,45.53880046466418,-122.66444119360011,Private room,50,1,9,2015-12-15,1.03,2,85
7237219,Charming Private Bed/Bath - NE PDX,14866235,Jocelyn,,Eliot,45.54026346424231,-122.66077369875525,Private room,99,1,12,2015-11-03,2.20,2,362
6950445,The Barebones Bedroom,36440270,Austin,,Eliot,45.537053633007595,-122.6586746363849,Private room,40,1,6,2015-08-03,0.94,1,365
8065150,Immaculate room with private bath,2463311,Claire,,Eliot,45.54754931281254,-122.66265741153065,Private room,95,2,3,2015-10-26,1.01,1,365
1542659,Bright Beautiful Huge Loft in NE!,2722503,Heidi,,Eliot,45.542772388174605,-122.66210361456541,Entire home/apt,185,2,98,2015-12-29,4.01,1,328
4183935,Central NE Vintage 2BR MLK/Mississi,1244273,Tim & Sarah,,Eliot,45.54490131685915,-122.66358960922784,Entire home/apt,125,1,60,2015-11-15,4.04,1,318
5671229,Charming 1906 Victorian in Eliot!,10736016,John,,Eliot,45.5460914241655,-122.66654272438825,Entire home/apt,199,3,27,2015-12-31,3.07,2,336
3329067,Calm Retreat; private bath&entrance,5229526,Jere,,Eliot,45.542908497517615,-122.66411137954705,Private room,70,2,67,2015-12-10,3.64,2,313
1288320,Walk to Convention Center,5037209,Pamela,,Eliot,45.53997891729474,-122.6624219091998,Entire home/apt,94,2,139,2015-12-13,4.55,1,350
6990644,Modern & Private 1 BDR Apartment,14933969,Angela,,Eliot,45.54414891311815,-122.66050622178865,Entire home/apt,88,2,42,2015-12-27,6.70,1,345
7097091,Charming Private 2 Br/Bath - NE PDX,14866235,Jocelyn,,Eliot,45.54067791158967,-122.6602702174298,Entire home/apt,240,1,5,2015-11-27,0.84,2,328
1796787,Cozy Bedroom in House with Artists,3342604,Shannon,,Eliot,45.54301621171958,-122.66197577948529,Private room,55,1,69,2015-11-19,2.60,3,345
3383967,Artistic urban refuge in Portland,11331965,Cibyl,,Eliot,45.54703199246088,-122.65967152701558,Entire home/apt,125,2,44,2015-12-19,2.49,1,324
1574789,Subterranean Flat,8370365,Carla,,Eliot,45.54786533605762,-122.66267062639508,Private room,120,1,57,2015-11-10,2.11,2,365
5433153,Walk to Moda in Hip NE - Comfy Bed,14905556,Rose,,Eliot,45.53721085605681,-122.66344973338076,Private room,69,1,51,2015-12-29,5.77,1,346
3442732,Hip Mississippi St Suite (Cable TV),1602024,Oliver,,Eliot,45.54652909356866,-122.66596504902738,Entire home/apt,77,1,204,2015-12-18,11.11,1,320
4645679,Private Room with Private Bath,936922,Gregory,,Eliot,45.5468274588418,-122.66245565120074,Private room,62,1,67,2015-12-22,5.22,1,40
7693459,Cozy Williams/Mississippi Studio,37727048,Cameron,,Eliot,45.54808302672207,-122.66642823511023,Entire home/apt,65,2,18,2015-12-26,3.67,1,124
2810021,STUDIO with a View,991268,,,Eliot,45.536052197063555,-122.66517487519567,Entire home/apt,57,7,3,2015-10-05,0.21,1,222
5103651,Garden apartment suite.,21379161,Jeff,,Eliot,45.54330970631557,-122.66490741960534,Entire home/apt,95,2,2,2015-10-27,0.47,1,294
5736084,Girls Room/Bridgeton River Neighbor,15544552,Chrys,,Bridgeton,45.60009934238189,-122.66169549848999,Private room,45,1,5,2015-09-21,1.08,1,90
5458250,Private Room with Own Bath and View,28310356,Sally,,Bridgeton,45.60455484628375,-122.67871847857207,Private room,40,1,3,2015-09-06,0.33,2,297
4916582,Love the river and Portland?,25289350,Anna,,Bridgeton,45.60206149760617,-122.66765799103645,Private room,60,1,1,2015-10-28,0.45,1,272
8666596,Private BR in charming Colonial (N),12008044,Gordon & Terry,,Irvington,45.54347474203079,-122.65306544405611,Private room,50,2,5,2015-11-07,1.69,2,115
10033273,Bright 20's Condo — Comfy King Bed,3220199,Meggan,,Irvington,45.53544990265971,-122.64639632651202,Entire home/apt,130,1,0,,,1,87
611454,A Painted Lady Inn- The Suite,1011157,Jody,,Irvington,45.53661400891996,-122.6504221157031,Private room,149,1,0,,,7,365
6739157,Super Cute Private Backyard Cabana,4356343,Roberto,,Irvington,45.54308077522268,-122.65553866881912,Private room,35,1,20,2015-10-25,3.05,1,265
971167,Spacious and Whimsical Portland Apt,5308268,Sara,,Irvington,45.5361111487287,-122.65054764094917,Entire home/apt,150,2,5,2015-07-27,0.23,1,179
2396456,Private Br/Bath - Historic NE PDX,3754729,Damaris-Mike,,Irvington,45.54405380720568,-122.65456145794904,Private room,66,2,60,2015-12-24,2.77,1,364
7785128,Peaceful Home with Tropical Garden,3554251,Annie And Mark,,Irvington,45.54288750407895,-122.65538071066858,Private room,72,1,13,2015-11-29,2.75,1,90
3489357,Peaceful Comfort Historic Irvington,17570712,Rhonda,,Irvington,45.53595667843851,-122.64376486533253,Private room,95,2,34,2015-10-19,2.09,2,363
1139014,NE IRVINGTON 1926 CHARMING BUNGALOW,5513212,,,Irvington,45.54274846948467,-122.65717178072816,Entire home/apt,200,30,9,2014-11-30,0.34,1,365
8149676,Sweet NE Apt. on Tree-Lined Street,869605,Danny,,Irvington,45.53881504883884,-122.64443602277134,Entire home/apt,107,2,7,2015-12-08,2.53,1,313
9027642,Single room with futon,12133622,Charlie,,Irvington,45.543974366547864,-122.65807035790277,Private room,120,1,1,2015-10-31,0.48,1,46
6275371,Pedaler's Paradise w/ Private Patio,32615485,Staci & Carol,,Irvington,45.538358658765866,-122.6414844065663,Entire home/apt,125,2,36,2015-12-23,5.05,1,309
7939471,"Lola House, Historic Irvington",26263678,Adrienne,,Irvington,45.5439788331968,-122.64973056573943,Private room,145,1,0,,,1,365
6973989,Lovely Studio in Historic Irvington,5979298,Justin,,Irvington,45.53983572938327,-122.65008465042504,Entire home/apt,75,2,16,2015-12-27,3.45,1,77
1228106,Portland getaway with patio!,2407869,Yvette,,Irvington,45.53536061709097,-122.64053763503325,Entire home/apt,143,1,34,2015-12-27,1.10,2,354
6378734,"LOCATION NE ""Columbia"" King & day",17261537,Tiger & Peacock,,Irvington,45.53535265473651,-122.64660149879735,Private room,35,1,28,2015-12-14,3.65,12,347
9045249,Spacious Cozy & Central,7217649,Joshua,,Irvington,45.537706577113994,-122.65465246381466,Private room,50,1,2,2015-12-07,1.71,1,354
526024,Large Craftsman: Perfect for Family,2578386,Jefna,,Irvington,45.54369236222043,-122.65607040754082,Entire home/apt,229,3,15,2015-11-29,0.35,1,2
7912044,Private room for one woman traveler,16929767,Nancy,,Irvington,45.53928401674169,-122.65797036923666,Private room,65,2,0,,,1,111
4292289,"""The Cottage""",21983197,Molly,,Irvington,45.53971328610842,-122.64131226178608,Entire home/apt,150,2,50,2015-11-16,3.36,1,205
3889463,Beautiful Historic Irvington House,10898433,Tracy,,Irvington,45.53715146102419,-122.64896552113095,Entire home/apt,175,3,8,2015-09-02,0.54,1,41
